id,name,bodyPart,target,equipment,secondaryMuscles,category,difficulty,instruction_count,gifUrl,source
0840,weighted overhead crunch (on stability ball),waist,abs,weighted,obliques; lower back,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0840-xmM75XG.gif,github
3637,wheel run,cardio,cardiovascular system,body weight,quadriceps; hamstrings; calves,cardio,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3637-km2Ljzj.gif,github
0858,wind sprints,waist,abs,body weight,quadriceps; hamstrings; calves,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0858-Qoujh3Q.gif,github
0001,3/4 sit-up,waist,abs,body weight,hip flexors; lower back,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0001-2gPfomN.gif,github
0002,45° side bend,waist,abs,body weight,obliques,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0002-Hy9D21L.gif,github
0006,alternate heel touchers,waist,abs,body weight,obliques,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0006-qaZVsGk.gif,github
0007,alternate lateral pulldown,back,lats,cable,biceps; rhomboids,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0007-4IKbhHV.gif,github
3293,archer pull up,back,lats,body weight,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3293-72BC5Za.gif,github
3294,archer push up,chest,pectorals,body weight,triceps; shoulders; core,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3294-A9qxk2F.gif,github
2355,arm slingers hanging bent knee legs,waist,abs,body weight,shoulders; back,waist,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2355-uWpxD4v.gif,github
2333,arm slingers hanging straight legs,waist,abs,body weight,shoulders; back,waist,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2333-PXTIwgu.gif,github
3214,arms apart circular toe touch (male),upper legs,glutes,body weight,hamstrings; quadriceps; calves,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3214-RtyAsy1.gif,github
3204,arms overhead full sit-up (male),waist,abs,body weight,hip flexors; lower back,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3204-NAkmgdx.gif,github
0009,assisted chest dip (kneeling),chest,pectorals,leverage machine,triceps; shoulders,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0009-PAgTVaK.gif,github
0014,assisted motion russian twist,waist,abs,medicine ball,obliques; lower back,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0014-r7cT9YD.gif,github
0015,assisted parallel close grip pull-up,back,lats,leverage machine,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0015-vrhHa6D.gif,github
0017,assisted pull-up,back,lats,leverage machine,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0017-kiJ4Z2K.gif,github
1431,assisted standing chin-up,back,lats,leverage machine,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1431-7OeHptV.gif,github
1432,assisted standing pull-up,back,lats,leverage machine,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1432-f4xtKBj.gif,github
0019,assisted triceps dip (kneeling),upper arms,triceps,leverage machine,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0019-J60bN17.gif,github
2364,assisted wide-grip chest dip (kneeling),chest,pectorals,leverage machine,triceps; shoulders,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2364-PnZJIrk.gif,github
1314,back extension on exercise ball,back,spine,stability ball,glutes; hamstrings,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1314-qLpO4vV.gif,github
3297,back lever,back,upper back,body weight,biceps; forearms; core,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3297-GaSzzuh.gif,github
1473,backward jump,upper legs,quads,body weight,hamstrings; glutes; calves,upper legs,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1473-SaDOwk7.gif,github
0020,balance board,upper legs,quads,body weight,calves; hamstrings; glutes,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0020-xAySMB0.gif,github
0968,band alternating biceps curl,upper arms,biceps,band,forearms,upper arms,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0968-3omWx6P.gif,github
0969,band alternating v-up,waist,abs,band,hip flexors,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0969-ztAa1RK.gif,github
0970,band assisted pull-up,back,lats,band,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0970-r1XNRYB.gif,github
0971,band assisted wheel rollerout,waist,abs,band,lower back,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0971-zhF9lW4.gif,github
1254,band bench press,chest,pectorals,band,triceps; shoulders,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1254-khlHMqs.gif,github
0980,band bent-over hip extension,upper legs,glutes,band,hamstrings; lower back,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0980-wSScovH.gif,github
0974,band close-grip pulldown,back,lats,band,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0974-DptumMx.gif,github
0975,band close-grip push-up,upper arms,triceps,band,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0975-ufaxB52.gif,github
0976,band concentration curl,upper arms,biceps,band,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0976-kmVVAfu.gif,github
3117,band fixed back close grip pulldown,back,lats,band,biceps; forearms,back,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3117-4LoWllp.gif,github
3116,band fixed back underhand pulldown,back,lats,band,biceps; rhomboids; rear deltoids,back,,9,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3116-ZH68exZ.gif,github
0977,band front lateral raise,shoulders,delts,band,traps; upper back,shoulders,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0977-sTg7iys.gif,github
0978,band front raise,shoulders,delts,band,triceps; upper back,shoulders,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0978-TFA88iB.gif,github
1408,band hip lift,upper legs,glutes,band,hamstrings; quadriceps,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1408-E4R8Hz1.gif,github
0979,band horizontal pallof press,waist,abs,band,obliques; glutes,waist,,9,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0979-9pa4H5m.gif,github
0981,band jack knife sit-up,waist,abs,band,hip flexors,waist,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0981-KCBKjma.gif,github
0983,band kneeling one arm pulldown,back,lats,band,biceps; rhomboids,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0983-pmnrOp0.gif,github
1002,band lying straight leg raise,waist,abs,band,hip flexors,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1002-bbLR7fB.gif,github
0986,band one arm overhead biceps curl,upper arms,biceps,band,forearms; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0986-UNAB8ak.gif,github
0987,band one arm single leg split squat,upper legs,quads,band,glutes; hamstrings,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0987-arsYEd3.gif,github
0988,band one arm standing low row,back,upper back,band,biceps; shoulders,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0988-km0sQC0.gif,github
0989,band one arm twisting chest press,chest,pectorals,band,shoulders; triceps,chest,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0989-c16nYGA.gif,github
0990,band one arm twisting seated row,back,upper back,band,biceps; shoulders,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0990-DKBwJrL.gif,github
0991,band pull through,upper legs,glutes,band,hamstrings; lower back,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0991-VtTbiP3.gif,github
0992,band push sit-up,waist,abs,band,shoulders; chest,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0992-zFzbBfL.gif,github
0993,band reverse fly,shoulders,delts,band,upper back; trapezius,shoulders,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0993-sTfvVsG.gif,github
0994,band reverse wrist curl,lower arms,forearms,band,forearms,lower arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0994-Ezpnw9d.gif,github
1011,band seated twist,waist,abs,band,obliques,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1011-S1JXDAG.gif,github
0997,band shoulder press,shoulders,delts,band,triceps; upper back,shoulders,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0997-peAeMR3.gif,github
1018,band shrug,back,traps,band,shoulders,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1018-trmte8s.gif,github
0998,band side triceps extension,upper arms,triceps,band,shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0998-obe5LMq.gif,github
0999,band single leg calf raise,lower legs,calves,band,ankles; feet,lower legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0999-9JprnPh.gif,github
1000,band single leg reverse calf raise,lower legs,calves,band,hamstrings; glutes,lower legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1000-QsSQWbf.gif,github
1001,band single leg split squat,upper legs,quads,band,glutes; hamstrings,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1001-y8bYM8w.gif,github
1004,band squat,upper legs,glutes,band,quadriceps; hamstrings; calves,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1004-TUZLh71.gif,github
1003,band squat row,upper legs,glutes,band,hamstrings; quadriceps; back,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1003-w1NOByi.gif,github
1022,band standing rear delt row,shoulders,delts,band,trapezius; rhomboids; biceps,shoulders,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1022-tc5dYrf.gif,github
1008,band step-up,upper legs,glutes,band,quadriceps; hamstrings; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1008-d5bTEPV.gif,github
1009,band stiff leg deadlift,upper legs,glutes,band,hamstrings; lower back,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1009-kuMiR2T.gif,github
1023,band straight back stiff leg deadlift,upper legs,glutes,band,hamstrings; lower back,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1023-lHeUULr.gif,github
1010,band straight leg deadlift,back,spine,band,hamstrings; glutes,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1010-KUaoUV8.gif,github
1012,band twisting overhead press,shoulders,delts,band,triceps; upper back,shoulders,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1012-u4bAmKp.gif,github
1369,band two legs calf raise - (band under both legs) v. 2,lower legs,calves,band,ankles; feet,lower legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1369-jl6uxZV.gif,github
1013,band underhand pulldown,back,lats,band,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1013-k6tUeqS.gif,github
1014,band v-up,waist,abs,band,hip flexors,waist,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1014-H6ETwO9.gif,github
1015,band vertical pallof press,waist,abs,band,obliques; glutes,waist,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1015-G7PXMlT.gif,github
1016,band wrist curl,lower arms,forearms,band,biceps; triceps,lower arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1016-vUTfFHw.gif,github
1017,band y-raise,shoulders,delts,band,traps; rhomboids,shoulders,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1017-aHDy5O5.gif,github
0023,barbell alternate biceps curl,upper arms,biceps,barbell,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0023-Yza7XrQ.gif,github
0024,barbell bench front squat,upper legs,quads,barbell,hamstrings; glutes; calves,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0024-Y7YcmIJ.gif,github
0025,barbell bench press,chest,pectorals,barbell,triceps; shoulders,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0025-EIeI8Vf.gif,github
0026,barbell bench squat,upper legs,quads,barbell,glutes; hamstrings; calves,upper legs,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0026-W9pFVv1.gif,github
1316,barbell bent arm pullover,back,lats,barbell,triceps; chest,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1316-cA9FuWG.gif,github
0027,barbell bent over row,back,upper back,barbell,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0027-eZyBC3j.gif,github
2407,barbell biceps curl (with arm blaster),upper arms,biceps,barbell,forearms,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2407-aee2Fcj.gif,github
0028,barbell clean and press,upper legs,quads,barbell,hamstrings; glutes; shoulders; triceps,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0028-SGY8Zui.gif,github
0029,barbell clean-grip front squat,upper legs,glutes,barbell,quadriceps; hamstrings; calves; core,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0029-qi996YS.gif,github
0030,barbell close-grip bench press,upper arms,triceps,barbell,chest; shoulders,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0030-J6Dx1Mu.gif,github
0031,barbell curl,upper arms,biceps,barbell,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0031-25GPyDY.gif,github
0032,barbell deadlift,upper legs,glutes,barbell,hamstrings; lower back,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0032-ila4NZS.gif,github
0033,barbell decline bench press,chest,pectorals,barbell,triceps; shoulders,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0033-GrO65fd.gif,github
0034,barbell decline bent arm pullover,back,lats,barbell,triceps; chest,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0034-hMEptv0.gif,github
0035,barbell decline close grip to skull press,upper arms,triceps,barbell,chest; shoulders,upper arms,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0035-LMGXZn8.gif,github
1255,barbell decline pullover,chest,pectorals,barbell,triceps; shoulders,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1255-9sgNE2O.gif,github
0036,barbell decline wide-grip press,chest,pectorals,barbell,triceps; shoulders,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0036-hl8DUh8.gif,github
0037,barbell decline wide-grip pullover,back,lats,barbell,triceps; chest,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0037-Hj4FOCd.gif,github
0038,barbell drag curl,upper arms,biceps,barbell,forearms,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0038-IENzBdA.gif,github
