"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Bicep Curl (Cable)",,"",2,"normal",2.5,12,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Bicep Curl (Cable)",,"",3,"normal",2.5,13,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Nova Uppet Chest",,"",0,"normal",,10,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Nova Uppet Chest",,"",1,"normal",,10,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Nova Uppet Chest",,"",2,"normal",,10,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Nova Uppet Chest",,"",3,"normal",,10,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Hammer Curl (Dumbbell)",,"",0,"normal",3,12,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Hammer Curl (Dumbbell)",,"",1,"normal",3,12,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Hammer Curl (Dumbbell)",,"",2,"normal",3,12,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Hammer Curl (Dumbbell)",,"",3,"normal",4,12,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Lateral Squat",,"",0,"normal",,20,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Lateral Squat",,"",1,"normal",,20,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Lateral Squat",,"",2,"normal",,20,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Lateral Squat",,"",3,"normal",,20,,,
"W1 D2 ) Push up × 100","18 Mar 2025, 22:54","18 Mar 2025, 23:51","","Lateral Squat",,"",4,"normal",,20,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Kneeling Push Up",,"",0,"normal",,12,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Kneeling Push Up",,"",1,"normal",,12,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Kneeling Push Up",,"",2,"normal",,12,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Face Pull",,"",0,"normal",1,15,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Face Pull",,"",1,"normal",1,15,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Bicep Curl (Dumbbell)",,"",0,"normal",2,15,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Bicep Curl (Dumbbell)",,"",1,"normal",2,15,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Triceps Extension (Dumbbell)",,"",0,"normal",2,15,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Triceps Extension (Dumbbell)",,"",1,"normal",2,15,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Squat (Bodyweight)",,"",0,"normal",,20,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Squat (Bodyweight)",,"",1,"normal",,20,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Squat (Bodyweight)",,"",2,"normal",,20,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Squat (Bodyweight)",,"",3,"normal",,20,,,
"Rest Routine","17 Mar 2025, 23:31","17 Mar 2025, 23:53","","Squat (Bodyweight)",,"",4,"normal",,20,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Pike Pushup",,"",0,"normal",,10,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Pike Pushup",,"",1,"normal",,9,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Pike Pushup",,"",2,"normal",,9,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Pike Pushup",,"",3,"normal",,9,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Kipping Pull Up",,"",0,"normal",,8,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Kipping Pull Up",,"",1,"normal",,8,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Kipping Pull Up",,"",2,"normal",,6,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Kipping Pull Up",,"",3,"normal",,7,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","nova shoulder back",,"",0,"normal",4,11,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","nova shoulder back",,"",1,"normal",3,10,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","nova shoulder back",,"",2,"normal",3,10,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","nova shoulder back",,"",3,"normal",3,10,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Bent Over Row (Band)",,"",0,"normal",2.5,10,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Bent Over Row (Band)",,"",1,"normal",2.5,10,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Bent Over Row (Band)",,"",2,"normal",2.5,10,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Bent Over Row (Band)",,"",3,"normal",2.5,10,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Front Raise (Band)",,"",0,"normal",2,11,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Front Raise (Band)",,"",1,"normal",2,10,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Front Raise (Band)",,"",2,"normal",2,10,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Front Raise (Band)",,"",3,"normal",2,10,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Lateral Raise (Band)",,"",0,"normal",1,8,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Lateral Raise (Band)",,"",1,"normal",1,8,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Lateral Raise (Band)",,"",2,"normal",1,8,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Lateral Raise (Band)",,"",3,"normal",1,8,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Rope Straight Arm Pulldown",,"",0,"normal",15,12,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Rope Straight Arm Pulldown",,"",1,"normal",15,12,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Rope Straight Arm Pulldown",,"",2,"normal",15,12,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Rope Straight Arm Pulldown",,"",3,"normal",15,12,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Bench Dip",,"",0,"normal",,12,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Bench Dip",,"",1,"normal",,12,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Bench Dip",,"",2,"normal",,12,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Bench Dip",,"",3,"normal",,12,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Squat (Bodyweight)",,"",0,"normal",,20,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Squat (Bodyweight)",,"",1,"normal",,20,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Squat (Bodyweight)",,"",2,"normal",,20,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Squat (Bodyweight)",,"",3,"normal",,20,,,
"Shoulder / back","16 Mar 2025, 21:43","16 Mar 2025, 22:43","","Squat (Bodyweight)",,"",4,"normal",,20,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Ab Wheel",,"",0,"normal",,10,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Ab Wheel",,"",1,"normal",,9,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Ab Wheel",,"",2,"normal",,7,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Ab Wheel",,"",3,"normal",,7,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Push Up",,"",0,"normal",,8,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Push Up",,"",1,"normal",,7,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Push Up",,"",2,"normal",,8,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Push Up",,"",3,"normal",,9,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Bicep Curl (Cable)",,"",0,"normal",2,12,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Bicep Curl (Cable)",,"",1,"normal",3,10,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Bicep Curl (Cable)",,"",2,"normal",3,10,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Bicep Curl (Cable)",,"",3,"normal",3,10,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Chest Fly (Band)",,"",0,"normal",2,10,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Chest Fly (Band)",,"",1,"normal",2,10,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Chest Fly (Band)",,"",2,"normal",2,10,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Chest Fly (Band)",,"",3,"normal",2,9,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Hammer Curl (Dumbbell)",,"",0,"normal",3,12,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Hammer Curl (Dumbbell)",,"",1,"normal",3,12,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Hammer Curl (Dumbbell)",,"",2,"normal",3,12,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Hammer Curl (Dumbbell)",,"",3,"normal",4,12,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Nova Uppet Chest",,"",0,"normal",,12,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Nova Uppet Chest",,"",1,"normal",,8,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Nova Uppet Chest",,"",2,"normal",,10,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Nova Uppet Chest",,"",3,"normal",,10,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Lateral Squat",,"",0,"normal",,12,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Lateral Squat",,"",1,"normal",,20,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Lateral Squat",,"",2,"normal",,20,,,
"W1 D2 ) Push up × 100","15 Mar 2025, 23:02","15 Mar 2025, 23:50","","Lateral Squat",,"",3,"normal",,20,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Pike Pushup",,"",0,"normal",,10,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Pike Pushup",,"",1,"normal",,10,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Pike Pushup",,"",2,"normal",,8,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Pike Pushup",,"",3,"normal",,9,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Kipping Pull Up",,"",0,"normal",,8,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Kipping Pull Up",,"",1,"normal",,8,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Kipping Pull Up",,"",2,"normal",,8,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Kipping Pull Up",,"",3,"normal",,8,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","nova shoulder back",,"",0,"normal",4,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","nova shoulder back",,"",1,"normal",4,10,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","nova shoulder back",,"",2,"normal",4,10,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","nova shoulder back",,"",3,"normal",4,10,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Bent Over Row (Band)",,"",0,"normal",2,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Bent Over Row (Band)",,"",1,"normal",2,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Bent Over Row (Band)",,"",2,"normal",2,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Bent Over Row (Band)",,"",3,"normal",2,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Front Raise (Band)",,"",0,"normal",2,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Front Raise (Band)",,"",1,"normal",2,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Front Raise (Band)",,"",2,"normal",2,10,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Front Raise (Band)",,"",3,"normal",2,10,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Lateral Raise (Band)",,"",0,"normal",1,7,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Lateral Raise (Band)",,"",1,"normal",1,6,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Lateral Raise (Band)",,"",2,"normal",1,6,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Lateral Raise (Band)",,"",3,"normal",1,8,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Rope Straight Arm Pulldown",,"",0,"normal",15,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Rope Straight Arm Pulldown",,"",1,"normal",15,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Rope Straight Arm Pulldown",,"",2,"normal",15,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Rope Straight Arm Pulldown",,"",3,"normal",15,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Bench Dip",,"",0,"normal",,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Bench Dip",,"",1,"normal",,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Bench Dip",,"",2,"normal",,12,,,
"Shoulder / back","13 Mar 2025, 23:20","14 Mar 2025, 00:10","","Bench Dip",,"",3,"normal",,12,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Ab Wheel",,"",0,"normal",,10,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Ab Wheel",,"",1,"normal",,8,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Ab Wheel",,"",2,"normal",,7,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Ab Wheel",,"",3,"normal",,6,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Push Up",,"",0,"normal",,7,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Push Up",,"",1,"normal",,6,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Kneeling Push Up",,"",0,"normal",,12,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Kneeling Push Up",,"",1,"normal",,8,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Bicep Curl (Cable)",,"",0,"normal",2,10,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Bicep Curl (Cable)",,"",1,"normal",2,10,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Bicep Curl (Cable)",,"",2,"normal",2,10,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Bicep Curl (Cable)",,"",3,"normal",2,10,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Chest Fly (Band)",,"",0,"normal",2,10,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Chest Fly (Band)",,"",1,"normal",2,10,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Chest Fly (Band)",,"",2,"normal",2,8,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Chest Fly (Band)",,"",3,"normal",2,8,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Hammer Curl (Dumbbell)",,"",0,"normal",4,8,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Hammer Curl (Dumbbell)",,"",1,"normal",4,8,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Hammer Curl (Dumbbell)",,"",2,"normal",4,8,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Hammer Curl (Dumbbell)",,"",3,"normal",4,8,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Nova Uppet Chest",,"",0,"normal",,10,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Nova Uppet Chest",,"",1,"normal",,10,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Nova Uppet Chest",,"",2,"normal",,10,,,
"W1 D2 ) Push up × 100","12 Mar 2025, 23:02","12 Mar 2025, 23:44","","Nova Uppet Chest",,"",3,"normal",,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Handstand Push Up",,"",0,"normal",,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Handstand Push Up",,"",1,"normal",,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Handstand Push Up",,"",2,"normal",,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Handstand Push Up",,"",3,"normal",,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Kipping Pull Up",,"",0,"normal",,8,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Kipping Pull Up",,"",1,"normal",,8,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Kipping Pull Up",,"",2,"normal",,8,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Kipping Pull Up",,"",3,"normal",,7,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","nova shoulder back",,"",0,"normal",4,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","nova shoulder back",,"",1,"normal",4,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","nova shoulder back",,"",2,"normal",4,8,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","nova shoulder back",,"",3,"normal",4,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Bent Over Row (Band)",,"",0,"normal",2,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Bent Over Row (Band)",,"",1,"normal",2,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Bent Over Row (Band)",,"",2,"normal",2,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Bent Over Row (Band)",,"",3,"normal",2,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Front Raise (Band)",,"",0,"normal",2,12,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Front Raise (Band)",,"",1,"normal",2,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Front Raise (Band)",,"",2,"normal",2,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Front Raise (Band)",,"",3,"normal",2,10,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Lateral Raise (Band)",,"",0,"normal",1,8,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Lateral Raise (Band)",,"",1,"normal",1,6,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Lateral Raise (Band)",,"",2,"normal",1,8,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Lateral Raise (Band)",,"",3,"normal",1,8,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Rope Straight Arm Pulldown",,"",0,"normal",15,12,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Rope Straight Arm Pulldown",,"",1,"normal",15,12,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Rope Straight Arm Pulldown",,"",2,"normal",15,12,,,
"Shoulder / back","10 Mar 2025, 22:39","10 Mar 2025, 23:17","","Rope Straight Arm Pulldown",,"",3,"normal",15,14,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Ab Wheel",,"",0,"normal",,10,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Ab Wheel",,"",1,"normal",,8,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Ab Wheel",,"",2,"normal",,8,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Ab Wheel",,"",3,"normal",,7,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Push Up",,"",0,"normal",,9,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Push Up",,"",1,"normal",,9,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Push Up",,"",2,"normal",,8,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Push Up",,"",3,"normal",,8,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Hammer Curl (Dumbbell)",,"",0,"normal",4,11,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Hammer Curl (Dumbbell)",,"",1,"normal",4,10,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Hammer Curl (Dumbbell)",,"",2,"normal",4,10,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Hammer Curl (Dumbbell)",,"",3,"normal",4,8,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Chest Fly (Band)",,"",0,"normal",2,10,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Chest Fly (Band)",,"",1,"normal",2,10,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Chest Fly (Band)",,"",2,"normal",2,10,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Chest Fly (Band)",,"",3,"normal",2,10,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Triceps Dip",,"",0,"normal",,12,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Triceps Dip",,"",1,"normal",,12,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Triceps Dip",,"",2,"normal",,12,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Triceps Dip",,"",3,"normal",,12,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Nova Uppet Chest",,"",0,"normal",,10,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Nova Uppet Chest",,"",1,"normal",,10,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Nova Uppet Chest",,"",2,"normal",,10,,,
"W1 D2 ) Push up × 100","9 Mar 2025, 23:26","10 Mar 2025, 00:02","","Nova Uppet Chest",,"",3,"normal",,10,,,
"Shoulder / back","7 Mar 2025, 12:45","7 Mar 2025, 13:27","","Handstand Push Up",,"",0,"normal",,10,,,
"Shoulder / back","7 Mar 2025, 12:45","7 Mar 2025, 13:27","","Handstand Push Up",,"",1,"normal",,10,,,
"Shoulder / back","7 Mar 2025, 12:45","7 Mar 2025, 13:27","","Handstand Push Up",,"",2,"normal",,10,,,
"Shoulder / back","7 Mar 2025, 12:45","7 Mar 2025, 13:27","","Handstand Push Up",,"",3,"normal",,10,,,
"Shoulder / back","7 Mar 2025, 12:45","7 Mar 2025, 13:27","","Kipping Pull Up",,"",0,"normal",,8,,,
